,id,VIVTOT,POBTOT,POB_WO_ELEC,POB_W_ELEC
1992,5853,0.7894972341835704,2.3191481254142383,1.1595740627071192,1.1595740627071192
1993,5854,0.7894972339890103,2.3191481248427177,1.1595740624213589,1.1595740624213589
1994,5855,0.7711543692668598,2.2652659597214004,1.1326329798607002,1.1326329798607002
1995,5856,0.35157502382503125,1.0485812775821488,0.5073264862978222,0.5412547912843266
1996,5857,0.06749822061585728,0.26402297454838886,0.06155246534043685,0.202470509207952
1997,5858,0.07332398548489265,0.2876556353638096,0.06638206969934068,0.22127356566446893
1998,5859,0.07332398547778207,0.2876556353359143,0.06638206969290329,0.22127356564301104
1999,5860,0.07332398546246098,0.28765563527580845,0.06638206967903272,0.22127356559677575
2000,5861,0.0733239854383449,0.28765563518119924,0.06638206965719982,0.2212735655239994
2001,5862,0.0733239854162357,0.2876556350944632,0.06638206963718381,0.2212735654572794
2002,5863,0.07332398540441423,0.2876556350480866,0.06638206962648152,0.2212735654216051
2003,5864,0.073323985387277,0.2876556349808559,0.06638206961096675,0.22127356536988912
2004,5865,0.07083066180054966,0.27787413475600253,0.06412480032830827,0.21374933442769428
2005,5866,0.023102692411265228,0.08870071979538621,0.021309924063166417,0.06739079573221979
2006,5867,0.06938220187227559,0.22664852611610023,0.04532970522322005,0.18131882089288018
2007,5868,0.15004402171108588,0.49014380425621384,0.09802876085124278,0.39211504340497105
2008,5869,0.1500440216661376,0.4901438041093828,0.09802876082187656,0.39211504328750624
2009,5870,0.1500440216268763,0.4901438039811293,0.09802876079622586,0.3921150431849034
2010,5871,0.15004402157710367,0.49014380381853867,0.09802876076370774,0.3921150430548309
2011,5872,0.1500440215251544,0.4901438036488377,0.09802876072976754,0.3921150429190702
2012,5873,0.15004402147490872,0.4901438034847018,0.09802876069694037,0.39211504278776144
2013,5874,0.15004402144646595,0.4901438033917888,0.09802876067835777,0.39211504271343106
2014,5875,0.15004402137483752,0.4901438031578026,0.09802876063156052,0.3921150425262421
2015,5876,0.15004402135191883,0.4901438030829348,0.09802876061658697,0.3921150424663479
2016,5925,0.1991279376691739,0.8583100761602322,0.029596899177939045,0.8287131769822932
2017,5926,1.0448354120876184,4.50360091417077,0.15529658324726792,4.348304330923502
2018,5927,0.9590397949328728,4.133792219538245,0.14254455929442225,3.9912476602438227
2019,5928,0.8878625589653909,3.826993788643926,0.1319653030566871,3.695028485587239
2020,5930,0.7905093739126853,2.766782808694398,0.425658893645292,2.3411239150491063
2021,5931,0.7905093738879198,2.766782808607719,0.42565889363195675,2.3411239149757623
2022,5932,0.6720684943861078,2.3522397303513776,0.36188303543867345,1.990356694912704
2023,5933,0.790509373739094,2.766782808086829,0.4256588935518199,2.341123914535009
2024,5934,0.7905093736418747,2.7667828077465613,0.425658893499471,2.34112391424709
2025,5935,0.5584625651229684,1.9546189779303897,0.3007106119892907,1.6539083659410991
2026,5936,0.27722618429881896,1.2349166391492843,0.22453029802714258,1.0103863411221417
2027,5937,0.7170336123748196,3.19405881876056,0.5807379670473745,2.613320851713185
2028,5938,0.7433853791022778,3.3114439614556006,0.6020807202646546,2.709363241190946
2029,5939,0.5286755618969596,2.399248252638372,0.38953030514965187,2.00971794748872
2030,5940,0.6714032387830479,3.322290862993534,0.2541418990360411,3.0681489639574933
2031,5941,1.0517033019218276,5.258516509609138,0.3505677673072759,4.907948742301862
2032,5942,1.0764369436355425,5.3821847181777125,0.3588123145451808,5.023372403632532
2033,5943,1.0764369435303662,5.382184717651831,0.3588123145101221,5.023372403141709
2034,5944,0.9927084587799163,4.9635422938995815,0.3309028195933055,4.632639474306276
2035,5945,0.174337516541546,0.8301000745752996,0.02705723532193225,0.8030428392533673
2036,5946,0.5055908637145721,2.099807337517379,0.1347161435039593,1.96509119401342
2037,5947,0.6943413986556409,2.7773655946225637,0.21364350727865875,2.563722087343905
2038,5948,0.5950235888210004,2.073085192933,0.5185715689936417,1.5545136239393584
2039,5949,0.621577523243372,1.9711554754715463,0.7541950755984983,1.216960399873048
2040,5950,0.6367646860552594,2.0367047913643352,0.7536220736047564,1.2830827177595787
2041,5951,0.7894947963086084,2.3191409641565373,1.1595704820782686,1.1595704820782686
2042,5952,0.7894947962470718,2.3191409639757734,1.1595704819878867,1.1595704819878867
2043,5953,0.7894947959725063,2.3191409631692372,1.1595704815846186,1.1595704815846186
2044,5954,0.702730379504952,2.0642704897957964,1.0321352448978982,1.0321352448978982
2045,5955,0.1782848250900732,0.5285476942944252,0.25909122995707784,0.2694564643373473
2046,5956,0.0668308998610534,0.26218276099336335,0.06050371407539153,0.2016790469179718
2047,5957,0.0733237590623398,0.2876547470907177,0.06638186471324253,0.22127288237747517
2048,5958,0.07332375904435681,0.287654747020169,0.06638186469696208,0.22127288232320694
2049,5959,0.07332375903164152,0.287654746970286,0.0663818646854506,0.22127288228483538
2050,5960,0.07332375901690816,0.2876547469124858,0.06638186467211211,0.22127288224037372
2051,5961,0.07332375900242417,0.28765474685566406,0.0663818646589994,0.22127288219666466
2052,5962,0.07332375898126645,0.2876547467726607,0.06638186463984476,0.22127288213281593
2053,5963,0.07332375895633289,0.2876547466748444,0.06638186461727179,0.22127288205757262
2054,5964,0.07332375894728907,0.2876547466393648,0.06638186460908418,0.22127288203028062
2055,5965,0.07332375892465133,0.28765474655055523,0.06638186458858966,0.22127288196196557
2056,5966,0.042747907197843875,0.16770332823769518,0.03870076805485273,0.12900256018284245
2057,5967,0.10250277929659299,0.3348424123688704,0.0669684824737741,0.2678739298950963
2058,5968,0.15004355835957472,0.49014229064127746,0.0980284581282555,0.39211383251302195
2059,5969,0.15004355830555827,0.4901422904648237,0.09802845809296475,0.392113832371859
2060,5970,0.15004355825564986,0.4901422903017896,0.09802845806035793,0.39211383224143165
2061,5971,0.15004355821180218,0.4901422901585538,0.09802845803171077,0.39211383212684303
2062,5972,0.15004355815625042,0.4901422899770847,0.09802845799541694,0.39211383198166777
2063,5973,0.15004355814070938,0.4901422899263173,0.09802845798526347,0.39211383194105387
2064,5974,0.15004355807876474,0.49014228972396484,0.09802845794479298,0.39211383177917186
2065,5975,0.1500435580056384,0.4901422894850854,0.0980284578970171,0.39211383158806834
2066,6025,0.39296026246390986,1.6937942347582322,0.05840669775028387,1.6353875370079483
2067,6026,1.044832185165396,4.50358700502326,0.1552961036214917,4.348290901401768
2068,6027,0.9884992196371231,4.260772498435875,0.1469231896012371,4.113849308834638
2069,6028,0.7868687288675035,3.391675555463377,0.11695432949873714,3.27472122596464
2070,6030,0.7905069326090937,2.766774264131828,0.4256575790972043,2.3411166850346237
2071,6031,0.7905069325156173,2.7667742638046606,0.42565757904687085,2.3411166847577896
2072,6032,0.7905069324959262,2.7667742637357415,0.42565757903626794,2.3411166846994735
2073,6033,0.790506932452085,2.7667742635822976,0.4256575790126612,2.3411166845696365
2074,6034,0.790506932361188,2.766774263264158,0.4256575789637166,2.341116684300441
2075,6035,0.37879373538005895,1.3257780738302063,0.20396585751233942,1.121812216317867
2076,6036,0.5751548318075904,2.5620533416883573,0.46582788030697403,2.0962254613813833
2077,6037,0.7906095609945479,3.5218062262484406,0.6403284047724437,2.881477821475997
2078,6038,0.7906095609337931,3.5218062259778056,0.6403284047232373,2.881477821254568
2079,6039,0.7906095609673611,3.521806226127336,0.6403284047504246,2.8814778213769117
2080,6040,0.7463522681668328,3.3246601036522554,0.6044836552095009,2.7201764484427544
2081,6041,0.531633978527607,2.4502628268912394,0.3588674997829174,2.091395327108322
2082,6042,0.7501544805926014,3.7344157187612166,0.2643429398283914,3.470072778932825
2083,6043,1.0735003396569482,5.367501698284741,0.3578334465523161,5.009668251732425
2084,6044,0.5124918997181027,2.562771769129126,0.170102001982606,2.39266976714652
2085,6045,0.4136301004253196,2.1272405164730723,0.0,2.1272405164730723
2086,6046,0.512040919663279,2.633353301125435,0.0,2.633353301125435
2087,6047,0.38675060298100666,1.9783666668170177,0.002863655369119887,1.9755030114478977
2088,6048,0.37927766587112255,1.47532952653935,0.31481366941143407,1.160515857127916
2089,6049,0.5567304179226623,1.6361281474958407,0.8169665894372365,0.8191615580586041
2090,6050,0.78281761618301,2.299526747537592,1.149763373768796,1.149763373768796
2091,6051,0.7894923581485284,2.319133802061302,1.159566901030651,1.159566901030651
2092,6052,0.7894923580373041,2.319133801734581,1.1595669008672904,1.1595669008672904
2093,6053,0.7065644649530429,2.075533115799564,1.037766557899782,1.037766557899782
2094,6054,0.10596030679107753,0.3112584011987902,0.1556292005993951,0.1556292005993951
2095,6055,0.0,0.0,0.0,0.0
2096,6056,0.011284728727977148,0.04427085885591035,0.010216352043671618,0.03405450681223873
